date,year,location,species,sex,length,fw_age,sw_age,meas_type
6/30/2006,2006,Salmon River (Aniak),Chum,male,574,0,4,Mid-eye to fork of tail
6/30/2006,2006,Salmon River (Aniak),Chum,female,550,,,Mid-eye to fork of tail
6/30/2006,2006,Salmon River (Aniak),Chum,male,642,0,4,Mid-eye to fork of tail
6/30/2006,2006,Salmon River (Aniak),Chum,female,574,0,4,Mid-eye to fork of tail
6/30/2006,2006,Salmon River (Aniak),Chum,male,570,0,4,Mid-eye to fork of tail
6/30/2006,2006,Salmon River (Aniak),Chum,male,555,0,3,Mid-eye to fork of tail
6/30/2006,2006,Salmon River (Aniak),Chum,male,564,0,3,Mid-eye to fork of tail
6/30/2006,2006,Salmon River (Aniak),Chum,male,559,0,3,Mid-eye to fork of tail
6/30/2006,2006,Salmon River (Aniak),Chum,male,567,0,4,Mid-eye to fork of tail
6/30/2006,2006,Salmon River (Aniak),Chum,male,613,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,632,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,569,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,524,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,543,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,579,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,546,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,547,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,562,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,587,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,596,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,501,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,549,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,527,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,568,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,532,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,544,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,612,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,577,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,555,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,596,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,540,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,571,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,538,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,549,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,539,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,561,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,602,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,584,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,601,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,568,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,528,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,603,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,537,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,602,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,591,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,598,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,539,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,591,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,538,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,614,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,635,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,584,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,561,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,524,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,555,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,581,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,556,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,534,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,488,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,587,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,533,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,583,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,574,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,541,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,556,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,600,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,557,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,597,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,610,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,568,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,600,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,633,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,573,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,595,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,605,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,595,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,559,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,561,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,603,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,597,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,556,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,572,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,602,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,594,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,578,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,555,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,564,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,543,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,582,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,547,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,571,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,556,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,558,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,624,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,570,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,571,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,576,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,598,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,580,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,559,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,563,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,539,0,3,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,589,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,603,,,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,571,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,588,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,575,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,female,556,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,545,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,582,0,4,Mid-eye to fork of tail
7/1/2006,2006,Salmon River (Aniak),Chum,male,581,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,628,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,572,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,609,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,597,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,578,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,562,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,594,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,559,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,524,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,635,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,603,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,565,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,592,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,543,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,557,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,569,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,555,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,557,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,598,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,600,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,558,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,563,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,558,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,515,0,3,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,578,0,3,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,612,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,571,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,563,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,560,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,573,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,618,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,536,0,3,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,545,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,555,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,554,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,565,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,544,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,583,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,613,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,558,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,female,580,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,600,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,586,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,580,0,3,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,560,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,590,0,3,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,530,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,573,,,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,577,0,4,Mid-eye to fork of tail
7/2/2006,2006,Salmon River (Aniak),Chum,male,577,,,Mid-eye to fork of tail
7/3/2006,2006,Salmon River (Aniak),Chinook,female,874,1,4,Mid-eye to fork of tail
7/3/2006,2006,Salmon River (Aniak),Chinook,female,812,1,4,Mid-eye to fork of tail
7/3/2006,2006,Salmon River (Aniak),Chinook,male,595,1,3,Mid-eye to fork of tail
7/3/2006,2006,Salmon River (Aniak),Chinook,female,696,1,4,Mid-eye to fork of tail
7/3/2006,2006,Salmon River (Aniak),Chinook,male,539,,,Mid-eye to fork of tail
7/3/2006,2006,Salmon River (Aniak),Chinook,male,512,1,2,Mid-eye to fork of tail
7/3/2006,2006,Salmon River (Aniak),Chinook,male,551,1,2,Mid-eye to fork of tail
7/3/2006,2006,Salmon River (Aniak),Chinook,male,701,1,4,Mid-eye to fork of tail
7/4/2006,2006,Salmon River (Aniak),Chinook,male,611,1,2,Mid-eye to fork of tail
7/4/2006,2006,Salmon River (Aniak),Chinook,male,566,1,2,Mid-eye to fork of tail
7/4/2006,2006,Salmon River (Aniak),Chinook,female,874,1,4,Mid-eye to fork of tail
7/4/2006,2006,Salmon River (Aniak),Chinook,male,581,1,2,Mid-eye to fork of tail
7/4/2006,2006,Salmon River (Aniak),Chinook,male,567,,,Mid-eye to fork of tail
7/4/2006,2006,Salmon River (Aniak),Chinook,female,817,1,4,Mid-eye to fork of tail
7/4/2006,2006,Salmon River (Aniak),Chinook,male,643,1,3,Mid-eye to fork of tail
7/4/2006,2006,Salmon River (Aniak),Chinook,male,632,1,3,Mid-eye to fork of tail
7/4/2006,2006,Salmon River (Aniak),Chinook,male,518,1,2,Mid-eye to fork of tail
7/4/2006,2006,Salmon River (Aniak),Chinook,male,714,1,4,Mid-eye to fork of tail
7/5/2006,2006,Salmon River (Aniak),Chinook,male,877,1,4,Mid-eye to fork of tail
7/5/2006,2006,Salmon River (Aniak),Chinook,male,542,1,2,Mid-eye to fork of tail
7/5/2006,2006,Salmon River (Aniak),Chinook,male,571,1,2,Mid-eye to fork of tail
7/5/2006,2006,Salmon River (Aniak),Chinook,male,516,,,Mid-eye to fork of tail
7/5/2006,2006,Salmon River (Aniak),Chinook,male,569,,,Mid-eye to fork of tail
7/5/2006,2006,Salmon River (Aniak),Chinook,male,517,,,Mid-eye to fork of tail
7/5/2006,2006,Salmon River (Aniak),Chinook,male,660,1,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,694,1,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,515,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,592,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,543,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,552,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,female,915,1,5,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,562,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,680,1,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,609,1,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,564,1,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,572,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,556,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,579,1,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,female,831,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,648,1,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,623,1,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,528,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,541,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,772,1,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,810,1,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,626,1,5,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,538,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,517,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,558,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,661,1,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,female,905,1,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,524,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,538,1,2,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chinook,male,665,1,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,545,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,519,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,527,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,588,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,575,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,523,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,599,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,570,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,524,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,542,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,553,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,530,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,600,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,579,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,603,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,574,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,547,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,577,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,573,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,624,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,611,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,639,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,546,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,590,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,521,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,597,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,588,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,532,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,557,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,622,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,596,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,620,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,567,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,539,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,570,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,542,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,606,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,564,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,558,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,587,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,578,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,562,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,620,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,564,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,531,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,584,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,577,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,556,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,564,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,533,,,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,494,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,551,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,579,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,581,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,547,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,538,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,552,0,3,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,female,540,0,4,Mid-eye to fork of tail
7/6/2006,2006,Salmon River (Aniak),Chum,male,539,0,3,Mid-eye to fork of tail
